supply_level,resource_id,state_code,district_code,time,allocated_quantity
district,R1,16,516,1,0.58456137
district,R1,16,543,3,0.056875295
district,R1,16,570,2,0.029486849
district,R1,16,576,1,0.0081876881
district,R1,16,610,3,0.078399846
district,R1,16,631,3,0.048456465
district,R1,16,637,4,0.0016505101
district,R1,16,71,0,0.02150446
district,R1,16,71,4,0.040962676
district,R1,16,82,2,0.031112533
district,R1,17,110,3,0.76634486
district,R1,17,135,3,0.3369061
district,R1,17,139,1,0.025269688
district,R1,17,186,3,0.11020237
district,R1,17,187,2,0.19218406
district,R1,17,206,0,0.19752217
district,R1,17,207,2,0.22289995
district,R1,17,223,2,0.067982219
district,R1,17,334,1,0.14203592
district,R1,17,349,0,0.067374527
district,R1,17,354,3,0.18464097
district,R1,17,35,1,0.028654264
district,R1,17,390,3,0.01129057
district,R1,17,397,3,0.024517195
district,R1,17,404,3,0.025433234
district,R1,17,416,2,0.010632271
district,R1,17,432,3,0.014222472
district,R1,17,462,2,0.034324143
district,R1,17,467,0,0.0085560855
district,R1,17,474,4,0.42711346
district,R1,17,479,2,0.20966381
district,R1,17,490,3,0.040080513
district,R1,17,495,2,0.0010010925
district,R1,17,511,1,0.068325286
district,R1,17,511,4,0.15107359
district,R1,17,517,2,0.47151529
district,R1,17,51,4,0.023916703
district,R1,17,532,2,0.19005561
district,R1,17,534,0,0.092275555
district,R1,17,544,0,0.17995097
district,R1,17,550,1,0.094985962
district,R1,17,563,0,0.03479843
district,R1,17,593,1,0.050903162
district,R1,17,616,3,0.012363336
district,R1,17,623,4,0.095247435
district,R1,17,624,0,0.032818282
district,R1,17,79,4,0.046782115
district,R1,17,7,3,0.01597527
district,R1,17,8,0,0.012152177
district,R1,18,108,1,0.029270121
district,R1,18,108,4,0.046205144
district,R1,18,123,3,0.060135893
district,R1,18,139,4,0.10230985
district,R1,18,158,1,0.11550871
district,R1,18,162,3,0.075163266
district,R1,18,167,1,0.047261551
district,R1,18,185,0,0.12569704
district,R1,18,188,0,0.36134695
district,R1,18,205,0,0.014415235
district,R1,18,218,1,0.13454764
district,R1,18,218,4,0.27181982
district,R1,18,228,3,0.029428945
district,R1,18,240,3,0.019529032
district,R1,18,272,4,0.016654769
district,R1,18,280,4,0.0022492308
district,R1,18,290,2,0.020405908
district,R1,18,303,4,0.049460349
district,R1,18,307,1,0.030574458
district,R1,18,316,1,0.06067154
district,R1,18,321,1,0.051947888
district,R1,18,327,4,0.11018381
district,R1,18,340,0,0.13092414
district,R1,18,342,0,0.13612893
district,R1,18,343,1,0.22936704
district,R1,18,361,4,0.033176533
district,R1,18,365,0,0.0068692293
district,R1,18,369,4,0.029659
district,R1,18,379,2,0.043419831
district,R1,18,385,1,0.0067865102
district,R1,18,395,1,0.024802852
district,R1,18,399,1,0.0094359194
district,R1,18,3,3,0.0037906643
district,R1,18,411,1,0.01620232
district,R1,18,415,2,0.0035554502
district,R1,18,42,1,0.029054817
district,R1,18,444,2,0.11773387
district,R1,18,450,0,0.027262512
district,R1,18,455,3,0.13514923
district,R1,18,468,1,0.065636468
district,R1,18,472,0,0.066798825
district,R1,18,480,1,0.03883649
district,R1,18,490,4,0.043601242
district,R1,18,495,0,0.00090250073
district,R1,18,49,3,0.12660384
district,R1,18,521,1,0.76459637
district,R1,18,534,1,0.20102338
district,R1,18,546,3,0.18309094
district,R1,18,552,0,0.2565487
district,R1,18,55,0,0.022564144
district,R1,18,564,4,0.056276681
district,R1,18,597,1,0.03239671
district,R1,18,630,3,0.050163287
district,R1,18,636,2,0.00061396144
district,R1,18,86,3,0.083135678
district,R1,18,88,2,0.049074507
district,R1,19,12,2,0.024973033
district,R1,19,160,4,0.056373421
district,R1,19,164,2,0.24242324
district,R1,19,171,0,0.031704391
district,R1,19,181,3,0.048042139
district,R1,19,182,4,0.1901556
district,R1,19,183,4,0.30539063
district,R1,19,194,3,0.29161155
district,R1,19,20,3,0.007053734
district,R1,19,219,4,0.2116867
district,R1,19,255,0,0.00112052
district,R1,19,25,1,0.00031023884
district,R1,19,271,4,0.0019111191
district,R1,19,280,0,0.002934775
district,R1,19,335,0,0.35293601
district,R1,19,341,2,0.44738956
district,R1,19,34,1,0.00059607294
district,R1,19,360,3,0.055207644
district,R1,19,364,4,0.1943638
district,R1,19,409,1,0.17438826
district,R1,19,411,4,0.01368802
district,R1,19,417,0,0.0040293883
district,R1,19,436,4,0.058324656
district,R1,19,471,0,0.032009337
district,R1,19,504,2,0.034124247
district,R1,19,530,4,0.18706702
district,R1,19,53,0,0.014887361
district,R1,19,548,4,0.15827431
district,R1,19,56,4,0.006721302
district,R1,19,572,3,0.26690308
district,R1,19,574,2,0.042907137
district,R1,19,589,0,0.1196308
district,R1,19,590,3,0.023284754
district,R1,19,592,3,0.33526269
district,R1,19,600,1,0.089193946
district,R1,19,618,4,0.052185456
district,R1,19,633,1,0.087266919
district,R1,19,75,1,0.034266531
district,R1,19,7,1,0.016665512
district,R1,19,8,3,0.043064239
district,R1,19,91,1,0.026235925
district,R1,19,96,2,0.14033525
district,R1,1,106,1,0.044250528
district,R1,1,151,0,0.07600964
district,R1,1,152,2,0.20001977
district,R1,1,15,4,0.012366334
district,R1,1,168,2,0.050769723
district,R1,1,214,2,0.10925108
district,R1,1,220,2,0.17024863
district,R1,1,224,4,0.12976256
district,R1,1,236,4,0.33182058
district,R1,1,254,0,0.0024101456
district,R1,1,258,3,0.00083287226
district,R1,1,258,4,0.00086223969
district,R1,1,278,1,0.006749874
district,R1,1,290,1,0.0032220435
district,R1,1,318,4,0.018465724
district,R1,1,343,4,0.58215778
district,R1,1,348,2,0.024292558
district,R1,1,349,2,0.076375825
district,R1,1,367,2,0.014390668
district,R1,1,382,4,0.038691668
district,R1,1,432,2,0.01858235
district,R1,1,43,4,0.064769789
district,R1,1,446,1,0.012092253
district,R1,1,451,3,0.14004459
district,R1,1,472,4,0.12895313
district,R1,1,475,2,0.071032568
district,R1,1,522,1,0.12552829
district,R1,1,52,2,0.027038463
district,R1,1,532,1,0.10863314
district,R1,1,550,4,0.095108806
district,R1,1,561,1,0.041568375
district,R1,1,57,2,0.0069066141
district,R1,1,584,3,0.030128811
district,R1,1,586,1,0.010148526
district,R1,1,618,3,0.045578136
district,R1,1,85,2,0.025349103
district,R1,1,99,0,0.062309072
district,R1,20,100,4,0.037037957
district,R1,20,104,0,0.28850685
district,R1,20,121,1,0.026250992
district,R1,20,135,0,0.25985547
district,R1,20,165,2,0.079597344
district,R1,20,16,4,0.0063081263
district,R1,20,180,2,0.21987854
district,R1,20,183,0,0.17983748
district,R1,20,183,3,0.18159521
district,R1,20,185,4,0.11495152
district,R1,20,220,4,0.09412675
district,R1,20,223,1,0.081039248
district,R1,20,232,2,0.10640608
district,R1,20,248,3,0.0021092684
district,R1,20,253,1,0.0021215683
district,R1,20,256,4,0.0020461077
district,R1,20,25,0,0.00023670794
district,R1,20,25,2,0.00033240557
district,R1,20,272,1,0.007077712
district,R1,20,274,0,0.0060554345
district,R1,20,303,0,0.016589444
district,R1,20,305,0,0.18923116
district,R1,20,314,4,0.048741676
district,R1,20,330,0,0.17658385
district,R1,20,346,2,0.059099161
district,R1,20,351,2,0.040346313
district,R1,20,355,2,0.11068931
district,R1,20,375,2,0.076826168
district,R1,20,384,2,0.042641813
district,R1,20,392,3,0.0070420119
district,R1,20,405,3,0.050392847
district,R1,20,411,3,0.023688328
district,R1,20,413,4,0.019715833
district,R1,20,44,3,0.038406287
district,R1,20,464,3,0.024615116
district,R1,20,473,2,0.054248685
district,R1,20,489,4,0.0045395273
district,R1,20,50,0,0.030639444
district,R1,20,535,3,0.12076097
district,R1,20,550,3,0.061574492
district,R1,20,572,1,0.021964733
district,R1,20,626,4,0.047370217
district,R1,20,627,3,0.044479521
district,R1,20,65,4,0.0043812896
district,R1,20,67,1,0.036671262
district,R1,20,90,0,0.056589104
district,R1,21,109,1,0.027833243
district,R1,21,110,4,0.54992016
district,R1,21,11,4,0.019488057
district,R1,21,143,0,0.3010808
district,R1,21,146,0,0.24687952
district,R1,21,146,3,0.33907825
district,R1,21,147,0,0.092292791
district,R1,21,162,4,0.051118049
district,R1,21,166,4,0.11645181
district,R1,21,170,0,0.059973805
district,R1,21,194,2,0.54939883
district,R1,21,196,4,0.10241586
district,R1,21,220,3,0.21714638
district,R1,21,239,3,0.06355448
district,R1,21,269,4,0.0015852433
district,R1,21,26,1,0.0013753991
district,R1,21,272,3,0.014194053
district,R1,21,279,0,0.0052523034
district,R1,21,332,1,0.14266809
district,R1,21,344,1,0.2621809
district,R1,21,348,4,0.0194688
district,R1,21,350,0,0.024792592
district,R1,21,354,0,0.047881958
district,R1,21,377,4,0.099044891
district,R1,21,378,3,0.066923246
district,R1,21,386,4,0.11904232
district,R1,21,394,0,0.0064376746
district,R1,21,40,4,0.020063977
district,R1,21,426,1,0.033223457
district,R1,21,450,3,0.035321705
district,R1,21,457,1,0.017388263
district,R1,21,45,2,0.014566862
district,R1,21,476,0,0.12699314
district,R1,21,477,2,0.087977814
district,R1,21,477,3,0.12022661
district,R1,21,489,1,0.0033221566
district,R1,21,494,1,0.00060174091
district,R1,21,504,4,0.032126105
district,R1,21,508,0,0.023329548
district,R1,21,515,4,0.24655279
district,R1,21,522,4,0.33448017
district,R1,21,525,2,0.057846867
district,R1,21,536,4,0.25504617
district,R1,21,541,0,0.082616552
district,R1,21,54,0,0.009426945
district,R1,21,550,0,0.097910603
district,R1,21,55,4,0.029698812
district,R1,21,560,2,0.082544753
district,R1,21,57,1,0.0045721093
district,R1,21,593,3,0.11890447
district,R1,21,595,4,0.24965285
district,R1,21,597,3,0.049715996
district,R1,21,600,4,0.088277844
district,R1,21,606,1,0.08942084
district,R1,21,610,4,0.069155323
district,R1,21,614,1,0.095006159
district,R1,21,625,4,0.044153839
district,R1,21,69,3,0.0087668934
district,R1,21,76,4,0.044131699
district,R1,21,80,1,0.038730964
district,R1,21,90,3,0.30097378
district,R1,22,104,4,0.12993501
district,R1,22,114,3,0.022625132
district,R1,22,134,2,0.26460515
district,R1,22,139,0,0.039886826
district,R1,22,148,2,0.082996997
district,R1,22,165,3,0.10076801
district,R1,22,168,3,0.054504635
district,R1,22,171,2,0.030252205
district,R1,22,203,2,0.37153271
district,R1,22,207,0,0.15342706
district,R1,22,251,2,0.0028663413
district,R1,22,262,3,0.0024269101
district,R1,22,275,3,0.0062685797
district,R1,22,287,1,0.0014009985
district,R1,22,291,1,0.0028949774
district,R1,22,291,2,0.008331396
district,R1,22,293,4,0.018545878
district,R1,22,299,2,0.013594943
district,R1,22,307,0,0.024229892
district,R1,22,313,3,0.013995084
district,R1,22,323,4,0.012141008
district,R1,22,33,3,0.01381461
district,R1,22,39,0,0.004814842
district,R1,22,407,3,0.020988972
district,R1,22,428,2,0.026807935
district,R1,22,430,3,0.1359707
district,R1,22,432,4,0.016746312
district,R1,22,439,3,0.19610282
district,R1,22,443,2,0.067805115
district,R1,22,473,3,0.061797065
district,R1,22,475,3,0.10134723
district,R1,22,484,3,0.093076224
district,R1,22,48,4,0.069674385
district,R1,22,507,3,0.040406801
district,R1,22,516,2,0.44503696
district,R1,22,516,3,0.62902453
district,R1,22,526,4,0.40942553
district,R1,22,551,1,0.061859525
district,R1,22,586,0,0.012452975
district,R1,22,594,4,0.17599382
district,R1,22,599,4,0.025175739
district,R1,22,605,0,0.14972732
district,R1,22,619,4,0.025159683
district,R1,22,630,2,0.043600388
district,R1,22,74,2,0.080014949
district,R1,22,88,0,0.053796276
district,R1,23,112,4,0.2270762
district,R1,23,122,0,0.10712785
district,R1,23,132,0,0.24180754
district,R1,23,139,2,0.033132485
district,R1,23,145,2,0.14350249
district,R1,23,150,3,0.2831078
district,R1,23,153,1,0.18024279
district,R1,23,167,4,0.056922979
district,R1,23,190,3,0.23567635
district,R1,23,198,0,0.10907881
district,R1,23,1,0,0.044844395
district,R1,23,228,0,0.010714626
district,R1,23,228,1,0.022355923
district,R1,23,238,3,0.098983815
district,R1,23,238,4,0.067198814
district,R1,23,242,1,0.0016009142
district,R1,23,277,4,0.01118701
district,R1,23,287,3,0.003485847
district,R1,23,304,2,0.010751292
district,R1,23,310,4,0.048503108
district,R1,23,320,1,0.0069524501
district,R1,23,325,2,0.043630659
district,R1,23,335,3,0.59995917
district,R1,23,356,4,0.010461251
district,R1,23,364,2,0.13796943
district,R1,23,364,3,0.17093155
district,R1,23,385,3,0.021767841
district,R1,23,395,3,0.040707097
district,R1,23,407,4,0.026317762
district,R1,23,427,1,0.079894295
district,R1,23,430,1,0.051382846
district,R1,23,433,1,0.042959272
district,R1,23,439,1,0.16532654
district,R1,23,442,1,0.033253837
district,R1,23,456,2,0.042908263
district,R1,23,477,1,0.11007387
district,R1,23,482,4,0.089408078
district,R1,23,486,3,0.42020148
district,R1,23,501,2,0.09972458
district,R1,23,529,3,0.010263125
district,R1,23,530,3,0.2229667
district,R1,23,534,2,0.22076575
district,R1,23,547,1,0.20849482
district,R1,23,55,1,0.022594325
district,R1,23,578,4,0.021824817
district,R1,23,595,3,0.10707771
district,R1,23,609,2,0.080159422
district,R1,23,617,3,0.14567818
district,R1,23,618,2,0.04747946
district,R1,23,621,4,0.058814011
district,R1,23,72,3,0.028296069
district,R1,23,7,4,0.018018153
district,R1,23,97,2,0.091960782
district,R1,24,109,4,0.10917725
district,R1,24,113,4,0.2431901
district,R1,24,126,1,0.066987073
district,R1,24,163,1,0.045677635
district,R1,24,164,3,0.36624858
district,R1,24,181,2,0.08233638
district,R1,24,205,3,0.019993687
district,R1,24,217,4,0.17759992
district,R1,24,246,2,0.0010997168
district,R1,24,263,3,0.0041553128
district,R1,24,294,3,0.011200942
district,R1,24,326,2,0.020939107
district,R1,24,340,2,0.13743441
district,R1,24,356,3,0.016457143
district,R1,24,378,1,0.042627865
district,R1,24,418,0,0.018635992
district,R1,24,419,2,0.069563014
district,R1,24,43,0,0.059077581
district,R1,24,443,0,0.046499859
district,R1,24,447,0,0.044832015
district,R1,24,451,2,0.12925056
district,R1,24,452,2,0.039736974
district,R1,24,458,2,0.034075086
district,R1,24,458,3,0.042099954
district,R1,24,464,1,0.020199759
district,R1,24,471,3,0.076561765
district,R1,24,47,4,0.024569366
district,R1,24,481,2,0.22245077
district,R1,24,48,2,0.087863517
district,R1,24,491,0,0.073228009
district,R1,24,491,2,0.05107498
district,R1,24,4,1,0.0076855346
district,R1,24,507,0,0.04399963
district,R1,24,508,3,0.029236338
district,R1,24,554,2,0.22348722
district,R1,24,563,2,0.039966768
district,R1,24,574,4,0.050110578
district,R1,24,575,3,0.12343156
district,R1,24,58,3,0.0028690449
district,R1,24,599,0,0.013594874
district,R1,24,5,3,0.014419511
district,R1,24,601,2,0.18824714
district,R1,24,603,0,0.12928033
district,R1,24,621,2,0.0648415
district,R1,24,625,3,0.092016261
district,R1,24,640,1,0.0014127913
district,R1,24,70,0,0.019926164
district,R1,24,71,3,0.029094928
district,R1,24,74,4,0.054284769
district,R1,24,81,0,0.061493025
district,R1,25,109,0,0.084073037
district,R1,25,122,4,0.11645219
district,R1,25,127,4,0.060713249
district,R1,25,128,2,0.052379372
district,R1,25,13,3,0.014680109
district,R1,25,177,1,0.10928453
district,R1,25,206,1,0.059809078
district,R1,25,219,2,0.32583987
district,R1,25,221,3,0.28123738
district,R1,25,238,1,0.083217388
district,R1,25,278,0,0.0031086181
district,R1,25,279,2,0.0040757522
district,R1,25,282,0,0.001281404
district,R1,25,284,0,0.0014140535
district,R1,25,302,0,0.019525991
district,R1,25,322,0,0.010815475
district,R1,25,346,3,0.055780999
district,R1,25,347,1,0.021701842
district,R1,25,347,2,0.04689659
district,R1,25,34,3,0.00038876749
district,R1,25,358,0,0.06379259
district,R1,25,359,2,0.026690609
district,R1,25,363,3,0.02149247
district,R1,25,399,0,0.011574286
district,R1,25,3,1,0.002749521
district,R1,25,403,0,0.051004263
district,R1,25,405,4,0.048581625
district,R1,25,410,3,0.31218498
district,R1,25,414,3,0.028676959
district,R1,25,436,2,0.091203432
district,R1,25,455,2,0.10063427
district,R1,25,456,3,0.038827698
district,R1,25,478,1,0.0050619428
district,R1,25,488,1,0.056356885
district,R1,25,503,0,0.13522717
district,R1,25,524,1,0.11393171
district,R1,25,526,0,0.18356735
district,R1,25,547,4,0.26413374
district,R1,25,571,2,0.18075857
district,R1,25,574,3,0.071641589
district,R1,25,590,0,0.0060228235
district,R1,25,614,0,0.076181085
district,R1,25,617,4,0.11047968
district,R1,25,628,0,0.10347259
district,R1,25,80,2,0.052746937
district,R1,25,9,3,0.020902879
district,R1,26,125,4,0.044228279
district,R1,26,127,2,0.12452289
district,R1,26,137,1,0.098888164
district,R1,26,142,2,0.28032338
district,R1,26,145,1,0.13203317
district,R1,26,15,2,0.010128406
district,R1,26,177,4,0.18910973
district,R1,26,182,3,0.14938773
district,R1,26,199,3,0.18790801
district,R1,26,217,2,0.22027904
district,R1,26,21,1,0.073662716
district,R1,26,221,2,0.27385624
district,R1,26,230,0,0.41477912
district,R1,26,247,4,0.0023384255
district,R1,26,254,4,0.0032621512
district,R1,26,273,4,0.003373794
district,R1,26,276,0,0.0093183337
district,R1,26,27,0,0.030417732
district,R1,26,285,1,0.00057429374
district,R1,26,28,2,0.0057178985
district,R1,26,291,3,0.0055320106
district,R1,26,303,2,0.082793548
district,R1,26,352,2,0.048070372
district,R1,26,353,3,0.019377857
district,R1,26,373,1,0.003975668
district,R1,26,374,2,0.11823782
district,R1,26,412,2,0.020021417
district,R1,26,448,3,0.021410745
district,R1,26,457,3,0.070017351
district,R1,26,466,0,0.037352339
district,R1,26,544,1,0.11793866
district,R1,26,559,1,0.030550886
district,R1,26,604,2,0.27575445
district,R1,26,613,0,0.015375822
district,R1,26,61,0,0.014159879
district,R1,26,92,4,0.1274322
district,R1,27,103,2,0.10546818
district,R1,27,111,2,0.15939668
district,R1,27,144,1,0.04264064
district,R1,27,147,3,0.080382022
district,R1,27,148,4,0.12981338
district,R1,27,150,2,0.27831329
district,R1,27,16,1,0.0080493373
district,R1,27,179,0,0.19424749
district,R1,27,196,1,0.14473008
district,R1,27,197,3,0.32786553
district,R1,27,20,4,0.0085179923
district,R1,27,224,1,0.14778806
district,R1,27,241,1,0.00061978781
district,R1,27,244,0,0.0051150051
district,R1,27,244,4,0.0062893034
district,R1,27,261,1,0.004591769
district,R1,27,279,4,0.0030620595
district,R1,27,282,1,0.00085796142
district,R1,27,289,4,0.038835061
district,R1,27,306,4,0.090712389
district,R1,27,31,2,0.010345882
district,R1,27,337,4,0.67667804
district,R1,27,339,4,0.15738212
district,R1,27,349,3,0.13543369
district,R1,27,354,2,0.17670623
district,R1,27,377,0,0.026529211
district,R1,27,392,4,0.0072580793
district,R1,27,408,0,0.035459434
district,R1,27,412,3,0.022521051
district,R1,27,420,1,0.055070156
district,R1,27,45,3,0.022364836
district,R1,27,469,1,0.17191137
district,R1,27,513,0,0.073318234
district,R1,27,520,4,0.12098471
district,R1,27,530,1,0.059135593
