district_code,shelter_type,max_people,max_days
428,community_hall,3368,10
429,school,96338,14
429,college,60510,21
429,marriage_hall,37263,7
429,community_hall,30098,10
429,school,75967,14
429,college,47720,21
429,marriage_hall,29404,7
429,community_hall,23754,10
429,school,20371,14
429,college,12790,21
429,marriage_hall,7859,7
429,community_hall,6343,10
430,school,102495,14
430,college,64388,21
430,marriage_hall,39685,7
430,community_hall,32063,10
430,school,85527,14
430,college,53735,21
430,marriage_hall,33142,7
430,community_hall,26783,10
430,school,16967,14
430,college,10652,21
430,marriage_hall,6542,7
430,community_hall,5279,10
431,school,27965,14
431,college,17569,21
431,marriage_hall,10831,7
431,community_hall,8752,10
431,school,23187,14
431,college,14567,21
431,marriage_hall,8983,7
431,community_hall,7259,10
431,school,4778,14
431,college,3001,21
431,marriage_hall,1848,7
431,community_hall,1493,10
432,school,35738,14
432,college,22449,21
432,marriage_hall,13828,7
432,community_hall,11171,10
432,school,25201,14
432,college,15832,21
432,marriage_hall,9762,7
432,community_hall,7888,10
432,school,10537,14
432,college,6616,21
432,marriage_hall,4066,7
432,community_hall,3282,10
433,school,57918,14
433,college,36378,21
433,marriage_hall,22400,7
433,community_hall,18092,10
433,school,45968,14
433,college,28874,21
433,marriage_hall,17785,7
433,community_hall,14366,10
433,school,11950,14
433,college,7504,21
433,marriage_hall,4615,7
433,community_hall,3726,10
434,school,62653,14
434,college,39343,21
434,marriage_hall,24199,7
434,community_hall,19537,10
434,school,43979,14
434,college,27619,21
434,marriage_hall,16995,7
434,community_hall,13723,10
434,school,18673,14
434,college,11724,21
434,marriage_hall,7204,7
434,community_hall,5814,10
435,school,85346,14
435,college,53585,21
435,marriage_hall,32934,7
435,community_hall,26582,10
435,school,51890,14
435,college,32580,21
435,marriage_hall,20026,7
435,community_hall,16164,10
435,school,33455,14
435,college,21005,21
435,marriage_hall,12908,7
435,community_hall,10417,10
436,school,65007,14
436,college,40817,21
436,marriage_hall,25090,7
436,community_hall,20252,10
436,school,52428,14
436,college,32920,21
436,marriage_hall,20240,7
436,community_hall,16339,10
436,school,12578,14
436,college,7896,21
436,marriage_hall,4849,7
436,community_hall,3913,10
437,school,67181,14
437,college,42181,21
437,marriage_hall,25926,7
437,community_hall,20926,10
437,school,47797,14
437,college,30011,21
437,marriage_hall,18449,7
437,community_hall,14892,10
437,school,19384,14
437,college,12169,21
437,marriage_hall,7477,7
437,community_hall,6034,10
438,school,93820,14
438,college,58903,21
438,marriage_hall,36194,7
438,community_hall,29210,10
438,school,75990,14
438,college,47706,21
438,marriage_hall,29301,7
438,community_hall,23645,10
438,school,17829,14
438,college,11197,21
438,marriage_hall,6892,7
438,community_hall,5565,10
439,school,140810,14
439,college,88412,21
439,marriage_hall,54346,7
439,community_hall,43867,10
439,school,36350,14
439,college,22818,21
439,marriage_hall,14010,7
439,community_hall,11303,10
439,school,104460,14
439,college,65594,21
439,marriage_hall,40336,7
439,community_hall,32563,10
440,school,80441,14
440,college,50506,21
440,marriage_hall,31039,7
440,community_hall,25052,10
440,school,67607,14
440,college,42447,21
440,marriage_hall,26087,7
440,community_hall,21055,10
440,school,12834,14
440,college,8058,21
440,marriage_hall,4952,7
440,community_hall,3996,10
441,school,59084,14
441,college,37079,21
441,marriage_hall,22734,7
441,community_hall,18333,10
441,school,50342,14
441,college,31591,21
441,marriage_hall,19364,7
441,community_hall,15614,10
441,school,8742,14
441,college,5488,21
441,marriage_hall,3370,7
441,community_hall,2719,10
442,school,67012,14
442,college,42098,21
442,marriage_hall,25949,7
442,community_hall,20966,10
442,school,55154,14
442,college,34654,21
442,marriage_hall,21376,7
442,community_hall,17276,10
442,school,11857,14
442,college,7444,21
442,marriage_hall,4573,7
442,community_hall,3690,10
443,school,62850,14
443,college,39468,21
443,marriage_hall,24280,7
443,community_hall,19604,10
443,school,48252,14
443,college,30303,21
443,marriage_hall,18646,7
443,community_hall,15056,10
443,school,14597,14
443,college,9165,21
443,marriage_hall,5634,7
443,community_hall,4548,10
444,school,102369,14
444,college,64294,21
444,marriage_hall,39580,7
444,community_hall,31965,10
444,school,19556,14
444,college,12280,21
444,marriage_hall,7554,7
444,community_hall,6099,10
444,school,82813,14
444,college,52013,21
444,marriage_hall,32025,7
444,community_hall,25865,10
445,school,56312,14
445,college,35356,21
445,marriage_hall,21728,7
445,community_hall,17537,10
445,school,45671,14
445,college,28676,21
445,marriage_hall,17626,7
445,community_hall,14227,10
445,school,10641,14
445,college,6679,21
445,marriage_hall,4101,7
445,community_hall,3309,10
446,school,57447,14
446,college,36078,21
446,marriage_hall,22205,7
446,community_hall,17931,10
446,school,44366,14
446,college,27864,21
446,marriage_hall,17150,7
446,community_hall,13849,10
446,school,13080,14
446,college,8214,21
446,marriage_hall,5054,7
446,community_hall,4081,10
447,school,67961,14
447,college,42682,21
447,marriage_hall,26269,7
447,community_hall,21213,10
447,school,54576,14
447,college,34274,21
447,marriage_hall,21088,7
447,community_hall,17027,10
447,school,13385,14
447,college,8408,21
447,marriage_hall,5180,7
447,community_hall,4185,10
448,school,24519,14
448,college,15395,21
448,marriage_hall,9464,7
448,community_hall,7639,10
448,school,19390,14
448,college,12174,21
448,marriage_hall,7484,7
448,community_hall,6041,10
448,school,5129,14
448,college,3220,21
448,marriage_hall,1979,7
448,community_hall,1597,10
449,school,53511,14
449,college,33605,21
449,marriage_hall,20677,7
449,community_hall,16696,10
449,school,36687,14
449,college,23039,21
449,marriage_hall,14174,7
449,community_hall,11445,10
449,school,16824,14
449,college,10566,21
449,marriage_hall,6503,7
449,community_hall,5251,10
450,school,56024,14
450,college,35196,21
450,marriage_hall,21697,7
450,community_hall,17531,10
450,school,44636,14
450,college,28043,21
450,marriage_hall,17292,7
450,community_hall,13973,10
450,school,11388,14
450,college,7152,21
450,marriage_hall,4404,7
450,community_hall,3557,10
451,school,106617,14
451,college,66972,21
451,marriage_hall,41261,7
451,community_hall,33332,10
451,school,44491,14
451,college,27955,21
451,marriage_hall,17248,7
451,community_hall,13940,10
451,school,62126,14
451,college,39017,21
451,marriage_hall,24013,7
451,community_hall,19392,10
452,school,47428,14
452,college,29799,21
452,marriage_hall,18380,7
452,community_hall,14854,10
452,school,38625,14
452,college,24270,21
452,marriage_hall,14974,7
452,community_hall,12103,10
452,school,8802,14
452,college,5529,21
452,marriage_hall,3405,7
452,community_hall,2750,10
453,school,30725,14
453,college,19309,21
453,marriage_hall,11924,7
453,community_hall,9641,10
453,school,29321,14
453,college,18427,21
453,marriage_hall,11380,7
453,community_hall,9202,10
453,school,1403,14
453,college,882,21
453,marriage_hall,544,7
453,community_hall,439,10
454,school,45948,14
454,college,28874,21
454,marriage_hall,17824,7
454,community_hall,14409,10
454,school,40300,14
454,college,25326,21
454,marriage_hall,15637,7
454,community_hall,12642,10
454,school,5647,14
454,college,3548,21
454,marriage_hall,2187,7
454,community_hall,1767,10
455,school,90287,14
455,college,56706,21
455,marriage_hall,34910,7
455,community_hall,28194,10
455,school,68426,14
455,college,42974,21
455,marriage_hall,26451,7
455,community_hall,21360,10
455,school,21860,14
455,college,13731,21
455,marriage_hall,8459,7
455,community_hall,6833,10
456,school,59886,14
456,college,37625,21
456,marriage_hall,23205,7
456,community_hall,18752,10
456,school,52783,14
456,college,33163,21
456,marriage_hall,20454,7
456,community_hall,16530,10
456,school,7103,14
456,college,4462,21
456,marriage_hall,2750,7
456,community_hall,2222,10
457,school,73945,14
457,college,46460,21
457,marriage_hall,28660,7
457,community_hall,23163,10
457,school,63335,14
457,college,39795,21
457,marriage_hall,24552,7
457,community_hall,19844,10
457,school,10609,14
457,college,6665,21
457,marriage_hall,4107,7
457,community_hall,3319,10
458,school,53326,14
458,college,33481,21
458,marriage_hall,20577,7
458,community_hall,16609,10
458,school,39929,14
458,college,25071,21
458,marriage_hall,15412,7
458,community_hall,12441,10
458,school,13397,14
458,college,8410,21
458,marriage_hall,5165,7
458,community_hall,4167,10
459,school,36393,14
459,college,22853,21
459,marriage_hall,14057,7
459,community_hall,11349,10
459,school,29797,14
459,college,18712,21
459,marriage_hall,11513,7
459,community_hall,9296,10
459,school,6595,14
459,college,4140,21
459,marriage_hall,2544,7
459,community_hall,2053,10
460,school,46414,14
460,college,29166,21
460,marriage_hall,18002,7
460,community_hall,14552,10
460,school,36937,14
460,college,23214,21
460,marriage_hall,14339,7
460,community_hall,11594,10
460,school,9476,14
460,college,5951,21
460,marriage_hall,3663,7
460,community_hall,2958,10
461,school,32530,14
461,college,20438,21
461,marriage_hall,12604,7
461,community_hall,10185,10
461,school,23662,14
461,college,14868,21
461,marriage_hall,9174,7
461,community_hall,7415,10
461,school,8867,14
461,college,5569,21
461,marriage_hall,3429,7
461,community_hall,2769,10
462,school,48658,14
462,college,30560,21
462,marriage_hall,18813,7
462,community_hall,15193,10
462,school,44657,14
462,college,28048,21
462,marriage_hall,17269,7
462,community_hall,13947,10
462,school,4000,14
462,college,2511,21
462,marriage_hall,1543,7
462,community_hall,1246,10
463,school,50789,14
463,college,31896,21
463,marriage_hall,19625,7
463,community_hall,15846,10
463,school,41028,14
463,college,25766,21
463,marriage_hall,15855,7
463,community_hall,12803,10
463,school,9761,14
463,college,6129,21
463,marriage_hall,3769,7
463,community_hall,3043,10
464,school,43914,14
464,college,27567,21
464,marriage_hall,16928,7
464,community_hall,13659,10
464,school,39961,14
464,college,25085,21
464,marriage_hall,15403,7
464,community_hall,12428,10
464,school,3952,14
464,college,2481,21
464,marriage_hall,1525,7
464,community_hall,1231,10
465,school,31016,14
465,college,19462,21
465,marriage_hall,11925,7
465,community_hall,9614,10
465,school,28573,14
465,college,17929,21
465,marriage_hall,10983,7
465,community_hall,8855,10
465,school,2443,14
465,college,1533,21
465,marriage_hall,941,7
465,community_hall,759,10
466,school,56402,14
466,college,35418,21
466,marriage_hall,21784,7
466,community_hall,17587,10
466,school,45267,14
466,college,28427,21
466,marriage_hall,17488,7
466,community_hall,14120,10
466,school,11134,14
466,college,6990,21
466,marriage_hall,4295,7
466,community_hall,3466,10
467,school,32508,14
467,college,20409,21
467,marriage_hall,12538,7
467,community_hall,10118,10
467,school,21370,14
467,college,13417,21
467,marriage_hall,8246,7
467,community_hall,6655,10
467,school,11138,14
467,college,6992,21
467,marriage_hall,4292,7
467,community_hall,3462,10
468,school,90379,14
468,college,56765,21
468,marriage_hall,34950,7
468,community_hall,28228,10
468,school,58843,14
468,college,36955,21
468,marriage_hall,22745,7
468,community_hall,18368,10
468,school,31536,14
468,college,19810,21
468,marriage_hall,12205,7
468,community_hall,9860,10
469,school,133226,14
469,college,83616,21
469,marriage_hall,51290,7
469,community_hall,41368,10
469,school,115400,14
469,college,72424,21
469,marriage_hall,44411,7
469,community_hall,35816,10
469,school,17826,14
469,college,11192,21
469,marriage_hall,6879,7
469,community_hall,5552,10
470,school,57763,14
470,college,36269,21
470,marriage_hall,22297,7
470,community_hall,17998,10
470,school,45642,14
470,college,28657,21
470,marriage_hall,17612,7
470,community_hall,14215,10
470,school,12121,14
470,college,7612,21
470,marriage_hall,4684,7
470,community_hall,3782,10
471,school,87769,14
471,college,55121,21
471,marriage_hall,33921,7
471,community_hall,27392,10
471,school,65577,14
471,college,41183,21
471,marriage_hall,25343,7
471,community_hall,20464,10
471,school,22192,14
471,college,13937,21
471,marriage_hall,8578,7
471,community_hall,6927,10
472,school,104364,14
472,college,65528,21
472,marriage_hall,40280,7
472,community_hall,32512,10
472,school,88685,14
472,college,55682,21
472,marriage_hall,34221,7
472,community_hall,27620,10
472,school,15679,14
472,college,9846,21
472,marriage_hall,6058,7
472,community_hall,4892,10
473,school,60019,14
473,college,37693,21
473,marriage_hall,23196,7
473,community_hall,18730,10
473,school,34074,14
473,college,21398,21
473,marriage_hall,13162,7
473,community_hall,10627,10
473,school,25945,14
473,college,16295,21
473,marriage_hall,10033,7
473,community_hall,8103,10
474,school,311221,14
474,college,195456,21
474,marriage_hall,120294,7
474,community_hall,97141,10
474,school,49474,14
474,college,31064,21
474,marriage_hall,19095,7
474,community_hall,15413,10
474,school,261746,14
474,college,164392,21
474,marriage_hall,101198,7
474,community_hall,81728,10
475,school,75398,14
475,college,47338,21
475,marriage_hall,29089,7
475,community_hall,23477,10
475,school,53986,14
475,college,33891,21
475,marriage_hall,20816,7
475,community_hall,16797,10
475,school,21412,14
475,college,13446,21
475,marriage_hall,8273,7
475,community_hall,6679,10
476,school,163981,14
476,college,102979,21
476,marriage_hall,63361,7
476,community_hall,51160,10
476,school,68344,14
476,college,42912,21
476,marriage_hall,26377,7
476,community_hall,21290,10
476,school,95636,14
476,college,60067,21
476,marriage_hall,36983,7
476,community_hall,29869,10
477,school,92868,14
477,college,58312,21
477,marriage_hall,35849,7
477,community_hall,28938,10
477,school,51016,14
477,college,32029,21
477,marriage_hall,19678,7
477,community_hall,15880,10
477,school,41852,14
477,college,26283,21
477,marriage_hall,16171,7
477,community_hall,13057,10
478,school,25286,14
478,college,15881,21
478,marriage_hall,9778,7
478,community_hall,7897,10
478,school,12942,14
478,college,8128,21
478,marriage_hall,5003,7
478,community_hall,4041,10
478,school,12344,14
478,college,7753,21
478,marriage_hall,4774,7
478,community_hall,3856,10
479,school,117633,14
479,college,73850,21
479,marriage_hall,45364,7
479,community_hall,36608,10
479,school,78682,14
479,college,49393,21
479,marriage_hall,30331,7
479,community_hall,24473,10
479,school,38950,14
479,college,24456,21
479,marriage_hall,15033,7
479,community_hall,12134,10
480,school,64990,14
480,college,40803,21
480,marriage_hall,25071,7
480,community_hall,20234,10
480,school,48387,14
480,college,30379,21
480,marriage_hall,18665,7
480,community_hall,15063,10
480,school,16602,14
480,college,10423,21
480,marriage_hall,6405,7
480,community_hall,5170,10
481,school,123293,14
481,college,77395,21
481,marriage_hall,47514,7
481,community_hall,38334,10
481,school,72454,14
481,college,45472,21
481,marriage_hall,27888,7
481,community_hall,22492,10
481,school,50839,14
481,college,31922,21
481,marriage_hall,19625,7
481,community_hall,15842,10
482,school,90123,14
482,college,56594,21
482,marriage_hall,34812,7
482,community_hall,28106,10
482,school,62775,14
482,college,39420,21
482,marriage_hall,24247,7
482,community_hall,19576,10
482,school,27348,14
482,college,17174,21
482,marriage_hall,10564,7
482,community_hall,8529,10
483,school,98998,14
483,college,62165,21
483,marriage_hall,38233,7
483,community_hall,30866,10
483,school,76446,14
483,college,48003,21
483,marriage_hall,29521,7
483,community_hall,23833,10
483,school,22551,14
483,college,14161,21
483,marriage_hall,8711,7
483,community_hall,7033,10
484,school,102330,14
484,college,64235,21
484,marriage_hall,39434,7
484,community_hall,31815,10
484,school,87917,14
484,college,55185,21
484,marriage_hall,33868,7
484,community_hall,27321,10
484,school,14412,14
484,college,9050,21
484,marriage_hall,5566,7
484,community_hall,4493,10
485,school,90097,14
485,college,56519,21
485,marriage_hall,34580,7
485,community_hall,27864,10
485,school,81898,14
485,college,51373,21
485,marriage_hall,31421,7
485,community_hall,25316,10
485,school,8198,14
485,college,5146,21
485,marriage_hall,3158,7
485,community_hall,2548,10
486,school,179781,14
486,college,112911,21
486,marriage_hall,69501,7
486,community_hall,56127,10
486,school,90258,14
486,college,56672,21
486,marriage_hall,34838,7
486,community_hall,28121,10
486,school,89523,14
486,college,56239,21
486,marriage_hall,34662,7
486,community_hall,28005,10
487,school,25444,14
487,college,15979,21
487,marriage_hall,9831,7
487,community_hall,7938,10
487,school,22771,14
487,college,14300,21
487,marriage_hall,8798,7
487,community_hall,7103,10
487,school,2673,14
487,college,1678,21
487,marriage_hall,1033,7
487,community_hall,834,10
488,school,67043,14
488,college,42110,21
488,marriage_hall,25933,7
488,community_hall,20946,10
488,school,44301,14
488,college,27824,21
488,marriage_hall,17129,7
488,community_hall,13833,10
488,school,22741,14
488,college,14285,21
488,marriage_hall,8803,7
488,community_hall,7112,10
489,school,9802,14
489,college,6154,21
489,marriage_hall,3781,7
489,community_hall,3052,10
489,school,8742,14
489,college,5488,21
489,marriage_hall,3373,7
489,community_hall,2722,10
489,school,1059,14
489,college,665,21
489,marriage_hall,408,7
489,community_hall,329,10
490,school,57613,14
490,college,36193,21
490,marriage_hall,22306,7
490,community_hall,18021,10
490,school,39870,14
490,college,25046,21
490,marriage_hall,15434,7
490,community_hall,12469,10
490,school,17742,14
490,college,11146,21
490,marriage_hall,6871,7
490,community_hall,5552,10
491,school,73693,14
491,college,46285,21
491,marriage_hall,28500,7
491,community_hall,23018,10
491,school,46061,14
491,college,28923,21
491,marriage_hall,17788,7
491,community_hall,14360,10
491,school,27631,14
491,college,17362,21
491,marriage_hall,10712,7
491,community_hall,8658,10
492,school,263250,14
492,college,165365,21
492,marriage_hall,101885,7
492,community_hall,82308,10
492,school,53329,14
492,college,33499,21
492,marriage_hall,20639,7
492,community_hall,16673,10
492,school,209921,14
492,college,131865,21
492,marriage_hall,81246,7
492,community_hall,65635,10
493,school,34937,14
493,college,21946,21
493,marriage_hall,13522,7
493,community_hall,10923,10
493,school,31501,14
493,college,19788,21
493,marriage_hall,12193,7
493,community_hall,9850,10
493,school,3435,14
493,college,2157,21
493,marriage_hall,1328,7
493,community_hall,1073,10
494,school,2241,14
494,college,1407,21
494,marriage_hall,865,7
494,community_hall,698,10
494,school,1203,14
494,college,755,21
494,marriage_hall,463,7
494,community_hall,374,10
494,school,1038,14
494,college,652,21
494,marriage_hall,401,7
494,community_hall,324,10
495,school,8402,14
495,college,5283,21
495,marriage_hall,3270,7
495,community_hall,2646,10
495,school,1403,14
495,college,881,21
495,marriage_hall,543,7
495,community_hall,439,10
495,school,6998,14
495,college,4401,21
495,marriage_hall,2726,7
495,community_hall,2207,10
496,school,14895,14
496,college,9357,21
496,marriage_hall,5767,7
496,community_hall,4659,10
496,school,7865,14
496,college,4938,21
496,marriage_hall,3035,7
496,community_hall,2450,10
496,school,7029,14
496,college,4418,21
496,marriage_hall,2731,7
496,community_hall,2209,10
497,school,70784,14
497,college,44442,21
497,marriage_hall,27312,7
497,community_hall,22044,10
497,school,59004,14
497,college,37048,21
497,marriage_hall,22774,7
497,community_hall,18383,10
497,school,11780,14
497,college,7394,21
497,marriage_hall,4538,7
497,community_hall,3660,10
498,school,88167,14
498,college,55360,21
498,marriage_hall,34033,7
498,community_hall,27472,10
498,school,63643,14
498,college,39962,21
498,marriage_hall,24571,7
498,community_hall,19834,10
498,school,24523,14
498,college,15397,21
498,marriage_hall,9462,7
498,community_hall,7637,10
499,school,182751,14
499,college,114784,21
499,marriage_hall,70677,7
499,community_hall,57084,10
499,school,124856,14
499,college,78425,21
499,marriage_hall,48304,7
499,community_hall,39018,10
499,school,57894,14
499,college,36358,21
499,marriage_hall,22373,7
499,community_hall,18066,10
500,school,111872,14
500,college,70271,21
500,marriage_hall,43285,7
500,community_hall,34965,10
500,school,88265,14
500,college,55447,21
500,marriage_hall,34171,7
500,community_hall,27607,10
500,school,23607,14
500,college,14823,21
500,marriage_hall,9114,7
500,community_hall,7357,10
501,school,78491,14
501,college,49304,21
501,marriage_hall,30374,7
501,community_hall,24536,10
501,school,47519,14
501,college,29855,21
501,marriage_hall,18413,7
501,community_hall,14881,10
501,school,30972,14
501,college,19448,21
501,marriage_hall,11960,7
501,community_hall,9655,10
502,school,51778,14
502,college,32523,21
502,marriage_hall,20033,7
502,community_hall,16182,10
502,school,42705,14
502,college,26827,21
502,marriage_hall,16533,7
502,community_hall,13357,10
502,school,9072,14
502,college,5695,21
502,marriage_hall,3499,7
502,community_hall,2824,10
503,school,125249,14
503,college,78685,21
503,marriage_hall,48506,7
503,community_hall,39193,10
503,school,80500,14
503,college,50581,21
503,marriage_hall,31209,7
503,community_hall,25225,10
503,school,44749,14
503,college,28103,21
503,marriage_hall,17296,7
503,community_hall,13967,10
504,school,56678,14
504,college,35617,21
504,marriage_hall,21990,7
504,community_hall,17778,10
504,school,38286,14
504,college,24061,21
504,marriage_hall,14862,7
504,community_hall,12017,10
504,school,18392,14
504,college,11556,21
504,marriage_hall,7128,7
504,community_hall,5761,10
505,school,201765,14
505,college,126754,21
505,marriage_hall,78135,7
505,community_hall,63133,10
505,school,64092,14
505,college,40270,21
505,marriage_hall,24842,7
505,community_hall,20077,10
505,school,137673,14
505,college,86484,21
505,marriage_hall,53293,7
505,community_hall,43055,10
506,school,52184,14
506,college,32789,21
506,marriage_hall,20229,7
506,community_hall,16350,10
506,school,42034,14
506,college,26411,21
506,marriage_hall,16297,7
506,community_hall,13172,10
506,school,10150,14
506,college,6377,21
506,marriage_hall,3932,7
506,community_hall,3177,10
507,school,57285,14
507,college,35986,21
507,marriage_hall,22176,7
507,community_hall,17916,10
507,school,47520,14
507,college,29852,21
507,marriage_hall,18399,7
507,community_hall,14865,10
507,school,9765,14
507,college,6133,21
507,marriage_hall,3777,7
507,community_hall,3050,10
508,school,46674,14
508,college,29327,21
508,marriage_hall,18097,7
508,community_hall,14628,10
508,school,41532,14
508,college,26096,21
508,marriage_hall,16102,7
508,community_hall,13015,10
508,school,5141,14
508,college,3231,21
508,marriage_hall,1994,7
508,community_hall,1612,10
509,school,96222,14
509,college,60474,21
509,marriage_hall,37358,7
509,community_hall,30208,10
509,school,62500,14
509,college,39285,21
509,marriage_hall,24283,7
509,community_hall,19640,10
509,school,33721,14
509,college,21189,21
509,marriage_hall,13074,7
509,community_hall,10567,10
510,school,120597,14
510,college,75777,21
510,marriage_hall,46760,7
510,community_hall,37796,10
510,school,94700,14
510,college,59509,21
510,marriage_hall,36736,7
510,community_hall,29698,10
510,school,25896,14
510,college,16267,21
510,marriage_hall,10023,7
510,community_hall,8097,10
511,school,144433,14
511,college,90686,21
511,marriage_hall,55742,7
511,community_hall,44993,10
511,school,105310,14
511,college,66128,21
511,marriage_hall,40665,7
511,community_hall,32829,10
511,school,39122,14
511,college,24558,21
511,marriage_hall,15077,7
511,community_hall,12164,10
512,school,50526,14
512,college,31722,21
512,marriage_hall,19491,7
512,community_hall,15730,10
512,school,42888,14
512,college,26927,21
512,marriage_hall,16549,7
512,community_hall,13357,10
512,school,7638,14
512,college,4794,21
512,marriage_hall,2941,7
512,community_hall,2373,10
513,school,78860,14
513,college,49513,21
513,marriage_hall,30430,7
513,community_hall,24560,10
513,school,54497,14
513,college,34220,21
513,marriage_hall,21045,7
513,community_hall,16990,10
513,school,24363,14
513,college,15292,21
513,marriage_hall,9384,7
513,community_hall,7570,10
514,school,84237,14
514,college,52893,21
514,marriage_hall,32519,7
514,community_hall,26250,10
514,school,68078,14
514,college,42749,21
514,marriage_hall,26291,7
514,community_hall,21225,10
514,school,16159,14
514,college,10143,21
514,marriage_hall,6227,7
514,community_hall,5024,10
515,school,159330,14
515,college,100051,21
515,marriage_hall,61534,7
515,community_hall,49678,10
515,school,89558,14
515,college,56237,21
515,marriage_hall,34584,7
515,community_hall,27919,10
515,school,69771,14
515,college,43813,21
515,marriage_hall,26950,7
515,community_hall,21758,10
516,school,262630,14
516,college,164908,21
516,marriage_hall,101390,7
516,community_hall,81846,10
516,school,150552,14
516,college,94518,21
516,marriage_hall,58065,7
516,community_hall,46858,10
516,school,112078,14
516,college,70390,21
516,marriage_hall,43325,7
516,community_hall,34987,10
517,school,480343,14
517,college,301795,21
517,marriage_hall,186135,7
517,community_hall,150425,10
517,school,109942,14
517,college,69052,21
517,marriage_hall,42514,7
517,community_hall,34336,10
517,school,370400,14
517,college,232742,21
517,marriage_hall,143620,7
517,community_hall,116089,10
518,school,405862,14
518,college,254980,21
518,marriage_hall,157199,7
518,community_hall,127022,10
518,school,405862,14
518,college,254980,21
518,marriage_hall,157199,7
518,community_hall,127022,10
519,school,133531,14
519,college,83878,21
519,marriage_hall,51675,7
519,community_hall,41745,10
519,school,133531,14
519,college,83878,21
519,marriage_hall,51675,7
519,community_hall,41745,10
520,school,114544,14
520,college,71972,21
520,marriage_hall,44407,7
520,community_hall,35892,10
520,school,72278,14
520,college,45412,21
520,marriage_hall,28009,7
520,community_hall,22636,10
520,school,42266,14
520,college,26560,21
520,marriage_hall,16397,7
520,community_hall,13256,10
521,school,409448,14
521,college,257250,21
521,marriage_hall,158653,7
521,community_hall,128213,10
521,school,158828,14
521,college,99755,21
521,marriage_hall,61413,7
521,community_hall,49598,10
521,school,250620,14
521,college,157494,21
521,marriage_hall,97239,7
521,community_hall,78614,10
522,school,195676,14
522,college,122879,21
522,marriage_hall,75587,7
522,community_hall,61028,10
522,school,156307,14
522,college,98154,21
522,marriage_hall,60370,7
522,community_hall,48740,10
522,school,39368,14
522,college,24724,21
522,marriage_hall,15216,7
522,community_hall,12287,10
523,school,111439,14
523,college,69984,21
523,marriage_hall,43062,7
523,community_hall,34771,10
523,school,89363,14
523,college,56124,21
523,marriage_hall,34545,7
523,community_hall,27898,10
523,school,22075,14
523,college,13859,21
523,marriage_hall,8516,7
523,community_hall,6873,10
524,school,105391,14
524,college,66170,21
524,marriage_hall,40665,7
524,community_hall,32821,10
524,school,78619,14
524,college,49364,21
524,marriage_hall,30345,7
524,community_hall,24494,10
524,school,26771,14
524,college,16806,21
524,marriage_hall,10320,7
524,community_hall,8326,10
525,school,71572,14
525,college,44952,21
525,marriage_hall,27673,7
525,community_hall,22349,10
525,school,59508,14
525,college,37377,21
525,marriage_hall,23019,7
525,community_hall,18593,10
525,school,12064,14
525,college,7574,21
525,marriage_hall,4654,7
525,community_hall,3756,10
526,school,185807,14
526,college,116675,21
526,marriage_hall,71751,7
526,community_hall,57925,10
526,school,125650,14
526,college,78902,21
526,marriage_hall,48528,7
526,community_hall,39178,10
526,school,60157,14
526,college,37773,21
526,marriage_hall,23223,7
526,community_hall,18746,10
527,school,129955,14
527,college,81630,21
527,marriage_hall,50285,7
527,community_hall,40621,10
527,school,105263,14
527,college,66119,21
527,marriage_hall,40729,7
527,community_hall,32900,10
527,school,24692,14
527,college,15510,21
527,marriage_hall,9556,7
527,community_hall,7720,10
528,school,70559,14
528,college,44347,21
528,marriage_hall,27402,7
528,community_hall,22160,10
528,school,59083,14
528,college,37136,21
528,marriage_hall,22952,7
528,community_hall,18563,10
528,school,11475,14
528,college,7211,21
528,marriage_hall,4450,7
528,community_hall,3597,10
529,school,37133,14
529,college,23339,21
529,marriage_hall,14423,7
529,community_hall,11664,10
529,school,32453,14
529,college,20398,21
529,marriage_hall,12605,7
529,community_hall,10194,10
529,school,4679,14
529,college,2941,21
529,marriage_hall,1818,7
529,community_hall,1470,10
530,school,167643,14
530,college,105302,21
530,marriage_hall,64861,7
530,community_hall,52393,10
530,school,114367,14
530,college,71834,21
530,marriage_hall,44238,7
530,community_hall,35731,10
530,school,53276,14
530,college,33467,21
530,marriage_hall,20623,7
530,community_hall,16662,10
531,school,121861,14
531,college,76537,21
531,marriage_hall,47119,7
531,community_hall,38054,10
531,school,90747,14
531,college,56994,21
531,marriage_hall,35081,7
531,community_hall,28330,10
531,school,31113,14
531,college,19543,21
531,marriage_hall,12037,7
531,community_hall,9723,10
532,school,119397,14
532,college,75029,21
532,marriage_hall,46317,7
532,community_hall,37443,10
532,school,86334,14
532,college,54254,21
532,marriage_hall,33498,7
532,community_hall,27082,10
532,school,33062,14
532,college,20774,21
532,marriage_hall,12818,7
532,community_hall,10360,10
533,school,110951,14
533,college,69715,21
533,marriage_hall,43015,7
533,community_hall,34768,10
533,school,85501,14
533,college,53729,21
533,marriage_hall,33168,7
533,community_hall,26814,10
533,school,25450,14
533,college,15986,21
533,marriage_hall,9847,7
533,community_hall,7954,10
534,school,165691,14
534,college,104166,21
534,marriage_hall,64452,7
534,community_hall,52147,10
534,school,124153,14
534,college,78060,21
534,marriage_hall,48323,7
534,community_hall,39104,10
534,school,41538,14
534,college,26106,21
534,marriage_hall,16129,7
534,community_hall,13042,10
535,school,131360,14
535,college,82518,21
535,marriage_hall,50848,7
535,community_hall,41079,10
535,school,99785,14
535,college,62681,21
535,marriage_hall,38617,7
